ID,Group,Feature_1,Feature_2,Feature_3
ID569,C,2722.432761814052,392.4803140444101,224.4596031393089
ID564,C,2552.409973284606,389.342375886855,508.12157678610083
ID473,C,2411.7124221326108,385.58890451528674,521.9006601060064
ID461,A,2727.992806129212,421.7981040160117,8577.310106769302
ID758,C,2889.8298641912797,400.25326803669077,-96.1075595303032
ID533,B,1944.8840970181552,394.4699435110516,6150.146831439834
ID629,A,2156.9586216944726,381.84610709317775,7543.308407901165
ID417,A,2689.501300367076,395.1258188576034,8982.676750304623
ID296,B,2853.1014129865985,400.67133832887896,8707.562714108146
ID327,C,1957.2330521925292,416.39777976318794,831.7087329241235
ID458,C,3145.69823108496,407.67821576805636,-63.113430540246554
ID329,B,2462.2957688518845,406.805575725275,6924.26511803145
ID420,B,2704.2916192468724,400.22459032799674,8044.8935172245665
ID752,B,2919.2489647132807,403.00439863369064,8009.904808864186
ID677,A,2453.621713471934,389.91541615308984,7912.854667358204
ID486,B,2200.422934802448,399.74590405553585,6974.39941359942
ID289,B,2393.464831657227,397.8003199232622,7309.06942686544
ID819,A,2715.7803570838337,397.12753438912085,8634.21125159226
ID830,C,2929.4049184865044,407.8211396533071,-332.1146788919609
ID527,A,3169.5262607267105,405.6143058933328,9806.276588402512
ID858,C,2601.384962751969,400.9604751315176,151.80643603056842
ID153,C,2160.0507354268793,394.6225313083259,661.3191405654461
ID899,A,2499.8038260107955,398.42511307528827,7859.062678537918
ID246,A,2402.457230193599,410.7052984317563,7506.565022137704
ID243,B,2906.75173150086,405.5638052158304,8532.534194718104
ID570,B,2061.191851024466,380.89684367496216,6431.962484543168
ID562,B,2503.198041812114,405.3304883969833,8081.111907881757
ID478,A,2907.905759405249,398.91211803744926,9740.600141848316
ID663,A,2059.803666788435,401.13167445420413,6271.555130133177
ID302,B,2476.8270798653875,394.1094815559797,7595.093101191835
ID617,C,2025.8660706908668,389.94809206606686,910.7040620293935
ID591,B,2816.8052146204923,402.24695437443205,8138.2061542801275
ID717,C,2616.693256495665,448.77122508085836,475.1406447500831
ID500,B,1966.8347002577043,391.0695919650536,6499.640711994005
ID645,B,2423.7447377969397,376.65386471565745,7620.09524098471
ID531,C,2563.5655593704905,381.1219215026108,294.8051775544159
ID190,C,2359.115612167325,386.23984218352354,603.4206388151017
ID727,A,2637.720522145635,395.70058274318325,8819.787690261379
ID876,C,2856.6678473070297,407.86587679462167,-79.29268465663426
ID248,A,2552.1405260817264,387.25031803950264,8495.285846711451
ID685,A,3034.524389540919,381.219681436528,9263.072842214038
ID398,B,2298.2294830687747,379.4143258985278,6823.602057133129
ID691,C,2208.7312344543725,410.9559909947514,690.9462683140457
ID847,C,2449.9400150416895,406.41644344479437,588.7540512883493
ID895,A,2763.8458206119763,376.5474974181029,9051.342840820284
ID501,C,2261.13909778763,399.07674938864864,887.5537466500409
ID714,B,2446.439274165087,384.9864328001375,8275.298465681479
ID737,B,2582.883818293487,407.3407453185256,7697.028465894035
ID594,A,1535.2326991364039,394.3688509920076,5381.727209713137
ID365,C,2337.4578576038843,430.58608202347233,1175.1419471422512
ID427,C,2721.3896864265657,396.58871904448296,-238.01546941418655
ID782,C,2646.383671477267,397.13486457570303,380.83116164485955
ID716,A,2623.5994024927722,390.42893876988774,8293.123543779679
ID344,A,3238.7719934117513,395.52627649801263,10080.4816703282
ID715,C,2908.381925988332,360.7067131300312,-338.9372034193161
ID824,C,2425.1019279383463,402.1409528082556,1074.4374601285438
ID144,B,3033.5083454693095,398.62902293972485,8439.47112576352
ID806,A,2101.0707141440485,402.6907357326751,6564.819267243569
ID263,A,3036.155886466702,401.62957852848416,9445.717507097223
ID293,B,2634.534251945718,385.663256741207,7402.105961154769
ID832,A,2509.8172453675784,377.03686476792393,7706.252548165723
ID451,B,2188.2465403496485,395.8058406241812,6866.815011761784
ID776,C,2585.9016817760544,388.0932499404566,-100.4605013454011
ID475,A,2695.215787816567,409.5670452663122,8922.324614988604
ID238,C,2497.914273547249,400.4771354384164,93.09932647728692
ID456,C,2395.318662232405,427.90385078383963,322.1334320000942
ID553,A,2730.0922287337216,397.7773890328154,8919.63436175238
ID833,A,2508.6945381899814,397.4508051581687,8031.136727978817
ID671,A,1522.8315845782188,420.3138852564591,5105.092072156842
ID205,A,1819.1887274032104,396.29228791984485,6229.374288758336
ID140,C,2275.407556002652,384.52682733578575,575.409865982773
ID463,B,2549.14250013354,402.1292415954283,8127.667425159551
ID851,B,2613.763491865416,416.2985660793049,7575.637639247552
ID362,B,1676.9873569757515,409.15926296455405,5942.191220624408
ID282,A,2979.0297217421935,407.5699363440126,9913.527719026682
ID504,C,2348.5422526061934,387.4844818626636,-86.8691269274143
ID295,B,2395.280483586639,392.7388329093382,6752.99230998804
ID637,C,2178.5404896165205,400.50601060764114,400.1873936420852
ID877,B,2643.6111859740995,383.2920923105415,7853.545388118524
ID841,C,2396.935960168525,424.6379063880212,491.2127952394603
ID223,B,2157.2485793895057,413.3438183950563,6919.098496862278
ID802,A,2712.1062605838074,394.0980155848557,8570.23100649346
ID245,C,2174.059497154499,425.4449592049922,946.0615121593041
ID445,C,2833.8814474996257,392.5086282444936,173.28005359252666
ID741,C,1889.2769595930085,401.81550102161435,1521.943621033208
ID299,A,2433.0461556770283,420.41947981747853,7615.810209469403
ID457,B,1926.3656329630462,405.24099982904244,6770.642470208404
ID529,A,1909.9478739946549,398.6629157265343,5760.067219826414
ID620,B,2924.865977207091,386.3445271791177,8152.836490054162
ID183,A,2576.579698101582,411.62191586478787,8074.799637530928
ID211,A,2820.1172698094765,390.1009865685178,9439.65302597518
ID577,C,1748.0674117212616,403.14238138840705,823.2216708908904
ID643,C,2370.757277201507,391.9703953762418,154.7892002364256
ID568,C,2387.524687752653,426.1657631379087,-214.05081455013874
ID805,A,2347.609404654987,437.67179693431876,7010.545272458368
ID672,B,2482.4884602259494,392.7359171245891,7418.272779906278
ID342,C,2709.8248802101084,388.1004363166746,272.3995235685752
ID390,C,2208.786401121683,405.7081951421326,994.2047760819557
ID648,C,2501.2270038623324,414.32518592387856,63.3969856773092
ID891,B,2494.007394392301,396.76362225427454,7247.00952515298
ID229,C,2230.313283381523,402.9227814921764,1036.3257628449587
ID470,A,2729.6249500666586,395.0032117236872,8560.682194326067
ID749,A,2668.9421295081115,406.41013010747776,8037.333484337234
ID113,B,1858.9909245850768,390.64054006320333,6513.577588923399
ID661,A,2955.4458930609467,394.3147268617325,9632.860767971335
ID879,B,2012.050356592186,408.1826807860892,6267.971788385708
ID678,B,2750.039487995471,429.4307892229434,7944.370843391831
ID615,A,2904.1285874136042,410.40825870496064,9518.370364033146
ID552,B,2295.9286704336905,400.5306406756311,6656.6863303696055
ID439,C,2343.7037447873586,373.2367017354345,475.3705000984419
ID448,B,2558.6849281714663,418.87237993727337,7410.741634791328
ID859,A,3082.9524798922844,409.51011887970833,9268.106720083566
ID150,B,2419.785408364811,378.30855979488257,7075.761476150079
ID601,C,2443.95697461509,383.951950246135,-86.09237476514318
ID148,B,2148.9478230023283,401.0716718672425,6907.495844744477
ID796,B,2591.8869234466797,401.00179501382945,8255.468296306815
ID199,B,2378.8590669278074,408.9351171703734,6919.569135272619
ID225,A,2655.2050595153482,375.65862834338657,8549.675386527626
ID314,B,2526.702350583957,425.1617820578292,7806.992105668654
ID120,C,2751.983907474448,430.3046706231909,614.0754140420381
ID729,A,2481.1122952818473,380.5260102380058,7826.834698375961
ID709,A,2839.536891458075,384.18208907135386,8884.186489545405
ID372,C,2762.3787797951427,449.77391240688365,-179.46039994838884
ID510,C,2751.416687039874,393.8206560539608,888.9160484406261
ID449,A,2090.375611117424,415.268181790509,7032.66830766065
ID679,B,2437.331985128184,387.6315546174976,7226.976202369823
ID250,C,2413.9982251049037,415.7278158341023,342.36096499799214
ID703,A,2555.7219705617376,393.26768148878614,8202.795414783457
ID846,C,2619.036853707366,391.98835888382604,410.4840928828553
ID886,A,2496.203281910581,397.8510643240573,7930.254450301944
ID235,B,2637.1711894262507,405.8766879501841,7849.236557093756
ID890,C,2630.2271586696857,407.94773326772184,207.84258506360356
ID762,A,2555.604758912264,413.5806460569963,8187.550683833635
ID786,C,2882.686353220301,413.6697124107697,241.59299053579662
ID880,A,2360.508075509958,409.47210717378744,7653.709331333551
ID850,B,2282.3233038594517,396.08540190950106,7009.399534092262
ID202,A,2672.071082250053,414.1442088530119,8981.608455115993
ID520,A,2560.8355725632236,424.9528014955541,7956.789383015015
ID881,A,2796.3261488314974,406.098598229181,8720.821446054228
ID237,A,2583.1948307730977,387.67823654337747,8419.61708224507
ID700,A,2420.1965730152797,386.27637322353183,8029.023201342319
ID517,C,2483.5224982590107,412.61867769740957,814.4563501461416
ID109,B,2899.9492835992005,385.088648679006,8561.084871094243
ID326,B,2940.8806235484703,385.97620857369793,8745.876305504305
ID436,C,2352.8500963844544,416.6290819193663,619.1601243074347
ID760,A,2749.30714118526,393.00601149653517,9036.824419900448
ID252,B,2520.3723012558803,419.4182565218279,7314.846066868973
ID821,A,2514.432399178813,402.60285092107506,8001.39323196312
ID896,B,3300.2743739611738,432.06622977763806,9272.63663178822
ID373,C,2409.3366486429454,388.6974296298227,359.0658397918942
ID472,B,2979.8739262604527,386.4059049652502,7968.463761871275
ID186,B,2960.1166701758857,384.4203704031007,8918.807237872168
ID815,C,2643.6064920323015,399.44455379735587,-222.05344893869278
ID719,A,2624.3025859030613,406.35654628540425,8765.438595388812
ID352,B,2424.982590464337,382.3597178867872,6757.621225692346
ID826,C,1689.4990839096713,427.330518869671,997.0587742699436
ID145,B,2253.372239139222,395.0965929992357,7388.932959303687
ID680,B,2821.202257815372,365.05958562868426,8142.355899993005
ID756,C,2688.1415658107476,393.71617986349014,225.72037529171212
ID575,A,2368.2566422705663,394.7173694598648,7724.784385642789
ID515,C,2353.2592167831676,403.4802874601123,560.754060965924
ID155,A,2464.560491082413,375.83232174180125,8292.82797973165
ID844,B,3261.6823574694854,404.3826042527219,9210.16152920161
ID491,C,2004.31506644807,406.914765578404,1024.0894879031302
ID754,B,2457.6688017711217,394.9384652667535,7358.3729579093715
ID561,C,2454.1875313202213,361.229556896684,315.0500919896185
ID423,A,2753.82417265632,383.35917443364576,9125.009126917073
ID389,C,2062.27348743984,428.579733464509,1154.9926919628224
ID684,C,2846.647683027933,411.1552868195252,-87.37839021871423
ID480,C,2756.20594165156,383.84336002860726,447.80296887226905
ID188,C,2653.132407466068,386.62970907791373,32.25484745387166
ID800,A,2831.4094272319753,389.2046886919771,9038.860841446294
ID817,C,2289.7105643454606,428.19650991164644,380.9095983229686
ID781,B,2068.245999047605,412.1949013170949,6696.965111737328
ID335,B,2242.1592741533323,412.99738026939735,6740.167578595529
ID744,C,2654.2900157707754,400.66135736538166,556.8667484630705
ID339,B,2598.259945048783,414.6928628646495,7517.319056622949
ID868,A,2210.0883273679,421.9626179199065,6745.130351069527
ID702,B,2367.063961045008,435.5249980168133,7229.502667655321
ID579,A,2251.5435210237347,424.5047927416404,7285.059129673649
ID135,A,2455.184810283054,407.26201248284946,8227.266869021983
ID750,C,2531.648468291184,376.3156212842947,507.63752382945177
ID523,A,2146.71285004844,388.12248288376514,6342.050553286037
ID102,C,2624.623710430691,407.16235144497244,656.6720903305923
ID652,B,3094.290966282142,415.00243429017064,8867.211901804014
ID633,C,2393.649304396863,386.8796612743037,455.5778693385039
ID884,A,2815.551358984406,409.09300404264525,9257.612965114198
ID321,C,2374.8016054972904,406.2535668766376,288.0406452617217
ID689,B,2415.9711059740785,374.4684371448116,7520.123149236924
ID549,A,2228.644290162434,423.95225877643554,6980.5654260374595
ID474,C,2525.756660317609,401.2784356904834,425.31993265404844
ID430,B,1850.3804169924229,378.96805784028487,6433.594408025605
ID340,B,2355.1089571075836,414.3972281266809,7341.653633236432
ID827,A,2580.0062360587963,382.6036654116762,8211.960752907667
ID705,B,2052.5748570949445,405.2401911910264,6486.475772518983
ID865,C,2193.6514829487664,392.67378518900733,740.9515645054828
ID174,C,2386.8963665802557,389.6102670380314,493.370158729942
ID131,C,2155.4550575491344,427.60359574016104,948.3580329381998
ID639,C,2387.3124273536123,408.1506115237434,449.0849645422786
ID267,B,2218.7841728208587,409.5213168722229,6682.003228225663
ID487,B,2620.397379410254,400.3327047859241,7779.271530494238
ID512,B,3164.054565991068,366.8996763649895,8641.203136477077
ID492,A,2772.5090366672293,411.3263553217775,8608.461201150956
ID385,C,2002.7497213948127,394.71559766185294,890.6138846831891
ID499,C,2527.865494207683,373.2452678308586,499.2283430015432
ID558,B,2834.6843117203316,390.3384338542006,8533.739822883672
ID185,A,2649.807194957023,386.2557049760316,8954.485826912822
ID268,B,2061.043027853746,406.5967258423899,6874.892719630696
ID718,A,2217.3628034906365,395.85688801773256,6571.5447919095095
ID502,B,2586.777886944094,407.98805446673913,7461.581820434818
ID236,A,2587.878882608094,397.1616478569366,8001.472528607021
ID167,C,2547.0856523588996,390.0435491054352,222.02575963929485
ID194,A,2550.255911060187,404.9687648569122,8191.580867479806
ID165,A,2181.3593163290334,406.9793843255951,6784.146976758759
ID320,B,2445.7987804200347,395.7463545495586,7421.166550072855
ID726,C,2200.236442736586,391.5238300896266,374.67715471781685
ID280,A,2297.7227912546923,391.3015752784436,7305.097232579852
ID198,A,2376.0957768899493,378.1869594895584,7832.580980910465
ID592,C,2417.7523738995937,387.3488316567469,201.85895094509124
ID369,C,2465.1650812542352,388.0107725428494,450.447814930033
ID712,B,2100.641347766106,417.3797586317207,6319.160742488329
ID124,A,2205.1926721211244,395.9695156820871,7149.616345643445
ID253,C,3034.4822887663454,418.7877049663224,-581.5495779626347
ID129,B,2067.6322961414357,393.2783319397217,6648.327185238277
ID606,C,2349.311310415297,398.47231979501214,437.39494432677884
ID331,C,2515.821785998475,406.43032053393165,598.6372177640806
ID885,C,2579.7005224801287,421.3458511489234,379.80323009354606
ID632,A,2761.4560854846504,400.7554827541573,8824.506378256232
ID743,C,2948.461496821895,411.6218466477005,-97.96491942060493
ID761,A,2335.3034586212593,403.61212436301935,7128.040901076369
ID349,B,2905.0260684087475,397.9991694050621,8257.881127822193
ID378,C,2678.642882352425,423.23237176203105,423.89458988551814
ID438,B,2642.204039512485,403.0925096306515,8083.795444432896
ID306,C,2844.300526560694,425.99047002524316,353.6462509040516
ID550,B,1923.1904144529992,405.74976647782154,6187.295137795524
ID566,C,2969.34769198102,385.1907662002183,-586.9812375125375
ID386,A,2468.630207554207,433.0508335549938,7460.0717144670425
ID735,C,2338.8288046113535,370.138499120058,409.7976478236319
ID471,C,2521.4803525847537,412.28332438765653,235.98358807145405
ID690,B,2587.3610356568865,381.0164849901432,8059.956171359154
ID813,A,2664.109543518699,407.44861682099105,8673.270742984725
ID104,A,2688.915702551433,398.9754957265313,8264.271772768705
ID206,B,2450.499921577183,399.1671793946412,7508.704451489408
ID511,B,2783.4608929619826,400.5053292225101,7745.732110119893
ID151,A,2313.959355605439,412.6845855069861,6773.772370906407
ID387,C,2268.308556890779,429.43629198813807,520.28683406797
ID738,A,2751.5040456752695,414.0845496314746,8769.443555232003
ID111,A,2444.231822977445,394.2956907639133,7537.702976537124
ID288,B,2321.3320583873347,388.4906884109301,6987.456708041651
ID273,B,2364.5302521982426,401.78605445419765,7237.3039961649865
ID409,A,2586.1024787914434,421.75976787677916,8566.922911862013
ID426,C,2452.545027982984,372.7883152907417,727.9340274832998
ID396,B,2862.086835121852,398.41439740482605,8010.45906344104
ID634,B,2378.0902834431636,385.21303618548086,6999.09835322919
ID746,A,1986.8876869443084,404.93810611929825,6383.992256581039
ID775,B,2593.0719825713345,422.34425421281327,7708.84991041463
ID657,A,2511.918201525219,369.7321863297378,8554.47602730916
ID882,C,2728.3809484394833,404.6529656075837,377.2520978607595
ID130,C,2315.913946162176,398.6477101851086,514.4407359765723
ID872,C,1862.5757198017884,413.7568909482752,1368.0971896380086
ID628,A,2278.6801655244603,395.409748917263,7249.352038826233
ID164,A,3014.783821637991,397.9642482783184,9658.891739614368
ID494,A,2023.4638517768906,403.2816670514876,6540.83898148933
ID674,A,2886.46382403331,393.8366572401726,8784.560205481142
ID189,B,2318.434905235885,382.6372196143348,7213.759331223309
ID668,A,2512.7355964280414,388.0401695212253,8226.320932351478
ID567,A,2727.846675059465,405.65166306260096,8287.940512642288
ID699,B,2074.8274559257043,410.68356221567643,7084.432439596818
ID870,B,2908.0460947622378,371.4838890576047,7942.221312747402
ID490,C,2788.17630119241,387.90986252552676,9.366597071807973
ID495,B,2487.9905023636347,430.5084650999865,7442.599682477634
ID525,A,2054.9988034513253,409.19274435420164,6349.581845877617
ID839,C,2666.184463523921,389.9634122285367,338.6700787297309
ID401,B,1871.0015815090924,388.74761637370926,6438.046013781137
ID535,C,2955.016312479866,376.9233796793171,95.05880413030445
ID739,B,2334.563344745001,414.8493287195032,6905.735398698436
ID829,A,2625.4542477877076,436.1978715535343,8418.890365760384
ID612,B,2128.5469908775735,390.930552587824,6737.029075401271
ID356,A,2062.0523939519885,378.84452303282126,6793.734673412045
ID118,A,2285.58576321917,385.09817023724486,7087.586657260517
ID742,A,1995.223932737084,410.0171123787345,6814.4989664612585
ID260,B,2600.0449289436915,407.30804287290994,7422.791083702034
ID460,A,3233.548756748209,396.4440867355722,10101.203094510853
ID315,C,2899.8048695182306,429.3210500770581,-14.584964404902166
ID483,B,2875.857783498596,415.14812118384367,8425.368912137463
ID605,A,2190.3595185939744,399.4667046902943,7026.082860559689
ID162,C,2277.64683302303,395.54872677038236,266.2650102606726
ID780,B,2938.3472913412224,410.3010485055914,8329.789084805707
ID708,A,2448.844557191067,413.3730988160402,7727.426266349194
ID361,B,2008.328101609554,421.41460942115305,6573.940015127435
ID759,B,2517.0001962673946,416.5625869314651,7096.642101217953
ID820,B,2516.4775468902903,378.91283668183763,7065.087015282935
ID736,C,2752.7252489251086,393.2253102727769,-111.51323034495454
ID748,A,1829.7085495004958,402.42788334256,6301.287923801106
ID650,B,2805.27035309261,394.69267778173736,8436.951982774763
ID777,C,2535.716136227215,384.21565379447543,325.6104165213401
ID644,A,2882.482813025372,401.4781702817439,9415.685630817345
ID816,A,2461.084080031041,397.05700888857024,7726.125495722046
ID497,B,2849.2679928765265,370.4779509469714,8533.561876223826
ID425,B,2578.4250482758866,405.74244735765933,7847.9843588295935
ID437,A,2487.057009663676,415.63771747139964,7424.588566987445
ID122,B,2521.9048462728138,384.46957886289067,7712.885876735811
ID192,A,2431.7791875866396,404.26972889100836,7946.875309843893
ID522,B,2435.9938211659855,401.5985165148185,7357.025004918631
ID197,C,2923.4750407050988,391.12937594613066,-166.01922146376546
ID428,C,2467.65722703371,404.98482606323876,565.0042991717546
ID843,B,2718.746844146276,374.0395023960805,7609.875947157178
ID466,B,2101.8927130531856,427.39901882315706,6429.72873222769
ID358,B,2815.880935950976,370.15826998789254,7649.933119022011
ID429,C,2514.5126777793394,396.52141569498826,154.92354421860955
ID277,B,2413.9299553152728,392.49072711350044,6728.696633915179
ID133,B,2384.7104211831534,397.8066042434918,7103.134807977378
ID159,A,2393.5393428980715,414.0771507984518,7765.965020134885
ID818,C,2735.6959963586555,384.37867212377955,3.8038007658037714
ID247,A,2325.648606002985,397.97620252670964,8033.587391932961
ID518,B,2358.9199735894754,390.90784903212295,7173.098299226742
ID728,A,2537.2172196327756,396.354263620437,8153.757789811751
ID177,B,2228.7445740424564,408.07420810231673,6945.035995156617
ID539,A,2204.213250944128,424.22290698013575,6783.757333129829
ID835,B,2126.7463150924204,396.37706042581493,7077.235981505144
ID317,A,2806.7393627622296,384.96249904814863,8690.609415980882
ID258,B,2849.7794455893554,362.4336700249872,8332.400002928138
ID855,B,3016.0820006390354,394.4844814514341,8431.23762546353
ID900,A,2413.17912591046,409.3853481518505,8044.930621982788
ID239,A,2320.3160952447633,407.8692965420175,7430.901624774198
ID169,A,2156.297742231859,394.169972266847,6775.771153173679
ID740,A,2734.903237410765,364.9960590906721,8696.017141587632
ID137,A,2495.5388479340404,370.58430419805006,8212.587775927852
ID765,A,3342.832837359908,400.81584431776963,10824.058056654343
ID862,C,2175.585392288346,399.547085662362,1162.6434245970809
ID419,B,2457.07015007479,383.7257258726259,7791.675930231564
ID221,C,2146.9473934890493,401.88448251230164,207.0510672166629
ID391,A,2969.5659656936214,407.7926419277016,9475.794351584598
ID218,A,2979.653927606377,404.60245716359736,9597.964179668208
ID112,A,2225.0918787495843,410.72165206309137,7442.884471620353
ID596,A,2451.2666813607334,394.35280195202785,7473.622444437755
ID175,A,3080.3621922664206,405.6541733955559,9508.023059100622
ID123,A,2655.3156508471347,414.93242618641267,8277.563793850371
ID447,B,2576.225651553212,404.0382683793211,7538.008003426336
ID411,A,2317.1165617579386,423.2388996466984,7151.9990014693085
ID184,A,2117.192242281801,407.1083806997693,6650.138049885445
ID364,A,2519.060436751565,411.45152527229595,8325.752965340715
ID600,B,3048.5606444053847,388.02121930528193,8460.982619022036
ID528,C,2389.9955344954674,398.35768545201535,243.63989849464883
ID379,A,2298.2428197374734,368.9438470029354,7731.323148606178
